商店名稱,電話,address,商店編號,Latitude,Longitude
全家三重龍和店,229762428,新北市三重區三和路三段５９號,18758,25.071806,121.495083
全家三重福運店,222863881,新北市三重區三和路四段２５０號１樓,14972,25.076753,121.486027
全家三重銀和店,222870339,新北市三重區三和路四段３９４號１樓,54449,25.0792508,121.481697
全家三重三民店,229843629,新北市三重區三民街１１２號,11182,25.0633437,121.4849451
全家三重新福田店,229823712,新北市三重區三民街２７０號１樓,51783,25.0680413,121.4790547
全家三重富貴店,282876954,新北市三重區三賢街２０１號,14291,25.0866796,121.4855729
全家三重陽光店,229717002,新北市三重區三陽路１１０號１樓,60360,25.0587286,121.4832008
全家三重新三陽店,229718178,新北市三重區三陽路１３巷２號１樓,55679,25.0589226,121.4858582
全家三重三佾店,229784888,新北市三重區中央北路５８號１樓,16546,25.0654904,121.5003989
全家三重中央店,229744057,新北市三重區中央南路５１號１樓,56577,25.061719,121.5012054
全家三重興南店,229742923,新北市三重區中央南路８號１樓,50286,25.0629983,121.5013295
全家三重金勇店,229850689,新北市三重區中正北路３７８號１樓,52174,25.0696239,121.47672
全家三重新正店,229720095,新北市三重區中正南路１８４號１樓,55946,25.0564485,121.4941856
全家三重華山店,229879931,新北市三重區中華路２８號,50360,25.0610516,121.4833037
全家三重華泰店,229874587,新北市三重區中華路５３號１樓,19827,25.0621235,121.4836594
全家三重華興店,229876468,新北市三重區五華街４５號．４７號１樓,12622,25.0811639,121.4944511
全家三重新五華店,229889750,新北市三重區五華街８３號１樓,62223,25.0832164,121.4921835
全家三重谷王店,229995146,新北市三重區五谷王北街１７１號１樓,62727,25.053372,121.476647
全家三重仁美店,282879284,新北市三重區仁美街１０４號,53640,25.0805861,121.4856468
全家三重新仁義店,289859488,新北市三重區仁義街１６４號１樓,51369,25.080901,121.496939
全家三重華義店,289859180,新北市三重區仁義街２４４號、富華街１９３號１樓,16326,25.0854788,121.4941362
全家三重通華店,282875919,新北市三重區仁義街３１７號,19032,25.0843086,121.4954678
全家三重仁興店,229937198,新北市三重區仁興街３９巷４１號１樓及地下室,60879,25.0760561,121.5000954
全家三重興富店,285124587,新北市三重區光復路一段７０號１樓,54183,25.0495568,121.4719067
全家三重群光店,229999287,新北市三重區光復路二段６９號１樓,55533,25.0564641,121.4726687
全家三重力行店,229808615,新北市三重區力行路一段４０號,10926,25.067951,121.4861794
全家三重頂崁店,229809001,新北市三重區博愛里２２鄰頂崁街２１０巷３１號１樓,12498,25.0682559,121.4756402
全家三重車勇店,229868439,新北市三重區大勇街１號１樓,56941,25.0714569,121.4837707
全家三重大同店,229841445,新北市三重區大同北路６號１樓,55115,25.0619498,121.4952343
全家三重致學店,229869646,新北市三重區大智街１９７號１樓,19027,25.0735974,121.4893309
全家三重大智店,229807923,新北市三重區大智街９４號,10353,25.0663266,121.493446
全家三重環南店,229743620,新北市三重區成功路５２號，５４號，５６號１樓,11524,25.0506266,121.4888797
全家三重環北店,229736779,新北市三重區成功里環河南路２５３號一樓,15838,25.0506505,121.4912491
全家三重新運店,229879457,新北市三重區捷運路１９巷６弄２０號１樓,19629,25.0567563,121.4844601
全家三重大榮店,229761842,新北市三重區文化北路１５號１樓,58198,25.0635973,121.4997963
全家三重新文化店,229749186,新北市三重區文化南路３０號１樓,63031,25.0616327,121.5002694
全家三重醫院店,229845054,新北市三重區新北大道一段３號前棟２樓,61729,25.0609301,121.4902027
全家三重正義北店,229863442,新北市三重區正義北路２５３號１樓,63322,25.0696707,121.495799
全家三重民生店,229809320,新北市三重區民生東街２號,11193,25.0683003,121.4925526
全家三重永安店,228579121,新北市三重區永安北路二段１１號１樓,11893,25.0812985,121.4819811
全家三重大勇店,229829253,新北市三重區永發里力行路二段２號一樓,15905,25.0719344,121.4817698
全家三重福旺店,222863796,新北市三重區永福街１２３號１樓,14316,25.077165,121.4789508
全家三重新永福店,222800071,新北市三重區永福街１２６號１樓,61648,25.0749803,121.4793775
全家三重溪尾店,222867450,新北市三重區溪尾街１６０號１樓,10636,25.0800651,121.4887294
全家三重福溪店,282873066,新北市三重區溪尾街５６號,11858,25.0777035,121.4903921
全家三重田心店,229844120,新北市三重區田心里忠孝路三段５０巷８２號一樓,15757,25.064616,121.483043
全家三重大橋店,229769363,新北市三重區福德南路１０號１樓,60117,25.0632705,121.5027851
全家三重成功店,229742342,新北市三重區福德里成功路１４５巷４５號４７號一樓,15296,25.0533759,121.487929
全家三重自立店,229863917,新北市三重區自強路三段１５號１樓,59470,25.0721562,121.4872384
全家三重欣田店,289837451,新北市三重區自強路二段２４號,16720,25.069137,121.489452
全家三重興德店,285124015,新北市三重區興德路１２３號,18656,25.0531977,121.4709046
全家三重車路頭店,282839334,新北市三重區車路頭街１４０號１樓及地下室,52421,25.075742,121.4839869
全家三重過圳店,229868554,新北市三重區過圳街３號１樓,16988,25.0588422,121.4890013
全家三重菜寮店,229749493,新北市三重區重新路三段１２６號１樓,52257,25.059948,121.4921496
全家三重重光店,229746074,新北市三重區重新路三段１７６號１樓,53419,25.059088,121.490688
全家三重天台店,229744755,新北市三重區重新路二段７８號,16971,25.0619496,121.4974124
全家三重中興店,229992889,新北市三重區重新路五段５９５，５９７號,10735,25.0457574,121.469568
全家三重國泰店,229720115,新北市三重區重新路四段８９號重新第二大樓１樓,58822,25.055625,121.486069
全家三重湯城店,229992495,新北市三重區重新路５段６０９巷１４號之７＆之８,18637,25.0459724,121.467594
全家三重金陽店,289859597,新北市三重區重陽路一段７９號１樓,59209,25.0588801,121.486971
全家三重力陽店,229806455,新北市三重區重陽路三段１２６號１樓,61635,25.0666278,121.4888868
全家三重重仁店,289883651,新北市三重區重陽路三段５巷３０號,11359,25.0652591,121.4914725
全家三重九陽店,229845805,新北市三重區重陽路二段３０號１樓,58042,25.0628157,121.4868378
全家三重信安店,229878001,新北市三重區重陽路四段５５號１樓,51226,25.0703135,121.4921171
全家三重新光榮店,229767953,新北市三重區長興街５７號１樓,56115,25.0687948,121.5009863
全家三重集勇店,228570741,新北市三重區集勇街１９號,19380,25.0851936,121.485095
全家三重新集明店,229742458,新北市三重區集美街１１８號１樓,63073,25.053751,121.4888184
全家三重集美店,229742761,新北市三重區集美街１４９號１樓,10851,25.0530314,121.490794
全家三重長壽店,289827026,新北市三重區雙園里長壽西街１號,12156,25.0676994,121.498017
全家三重街口店,229875620,新北市三重區頂崁街２１０巷２號１樓,56766,25.0674654,121.4772536
全家三重龍美店,229785611,新北市三重區龍濱路１２０號１樓,14480,25.0712184,121.5017827
全家三重龍明店,229781104,新北市三重區龍濱路１６８號１樓,14523,25.0725388,121.5013379
全家三重龍門店,229723089,新北市三重區龍門路２７６號,16671,25.0741626,121.5017941
全家中和左岸店,222264967,新北市中和區中原三街３號,63420,25.0101778,121.4876352
全家中和金原店,282211769,新北市中和區中原街１２６號１樓,57078,25.0110867,121.485882
全家中和新漳和店,222463806,新北市中和區中和路２４號１樓,55342,25.0018114,121.4996953
全家中和中和店,232338551,新北市中和區中和路４８０號１Ｆ,10648,25.0041427,121.5126412
全家中和中安店,229256006,新北市中和區中安街１９２號,10814,24.9990969,121.5113141
全家中和中鼎店,229294187,新北市中和區中安里中安街８０號一樓,15959,25.0019929,121.5121856
全家中和中環店,222267465,新北市中和區中山路三段１１１號１樓,15451,25.0058907,121.4747472
全家中和環球店,232349461,新北市中和區中山路三段１２０之１１號,12894,25.0083403,121.473636
全家中和中漢店,222239355,新北市中和區中山路三段１４６－２號,50946,25.0066945,121.4736931
全家中和勝鴻店,282451477,新北市中和區中山路二段２巷４５弄１號１樓,52373,25.0068413,121.5024845
全家中和威利店,222474176,新北市中和區中山路二段２９１號１樓,60551,25.0018849,121.4957431
全家中和元氣店,222256901,新北市中和區中山路３段３９號２樓,14133,25.005313,121.477696
全家中和和興店,222446249,新北市中和區中正路１１號，１３號,11379,24.9932931,121.5029951
全家中和德民店,222214027,新北市中和區中正路１１８６號１樓,54986,25.010317,121.4807204
全家中和鎮順店,222427811,新北市中和區中正路１６７巷１６號、１８號１樓,52318,24.9927524,121.4981916
全家中和力行店,222435392,新北市中和區中正路２４２號,50042,24.9941414,121.4960237
全家中和國華店,232343009,新北市中和區中正路８６８－１號,19408,25.005894,121.4842808
全家中和巴黎店,222407145,新北市中和區中興街２３５巷１號,14283,24.9896544,121.5007844
全家中和仁義店,229484666,新北市中和區仁愛街３６號,18806,24.988332,121.510907
全家中和佳和店,222450773,新北市中和區佳和里中山路二段１３２號、１３４號１樓,11376,25.0034607,121.5023034
全家中和保健店,229444222,新北市中和區保健路１７號,11433,24.9982409,121.5080883
全家中和水源店,282459519,新北市中和區保平路３２０號、３２２號,50305,25.0044067,121.507272
全家中和南勢角店,289412772,新北市中和區南山路３９９巷１０號１樓,14461,24.9904674,121.5071434
全家中和勝華店,222425933,新北市中和區南華路６７號壹樓,56490,24.9973646,121.5046943
全家中和平興店,229431824,新北市中和區和平街２０號,19031,24.9901784,121.5099135
全家中和和平店,229444304,新北市中和區和平街５６號１樓；５４巷１弄１號１樓,11380,24.9908615,121.5085295
全家中和新慶店,282217342,新北市中和區員山路１３７號１樓,51461,24.996102,121.480914
全家中和員山店,222267296,新北市中和區員山路３２５之４號、之５號１樓,10050,25.0008676,121.4812104
全家中和員科店,222221264,新北市中和區員山路５０４之１號１樓,60255,25.0082527,121.4795978
全家中和員慶店,222236924,新北市中和區員山路７３號一樓,56681,24.9939681,121.4807006
全家中和興國店,229635114,新北市中和區國光街１０４號１樓,52448,25.0004937,121.4702185
全家中和安邦店,222460866,新北市中和區圓通路１６９號,11573,24.9952489,121.4977101
全家中和圓峰店,222433191,新北市中和區圓通路２２６號１樓,54037,24.9930624,121.4951929
全家中和圓通店,222454902,新北市中和區圓通路３０７之５號,10520,24.9907961,121.493319
全家中和凌雲店,222427725,新北市中和區圓通路３６７巷２號,18708,24.9893961,121.491285
全家中和錦順店,222426992,新北市中和區圓通路３９５號１樓,52618,24.9890207,121.489533
全家中和民德店,229640401,新北市中和區壽德里壽德街２６號１樓,12294,24.9943416,121.4665053
全家中和仁勇店,229400962,新北市中和區大勇街２０號１樓,53483,24.9928806,121.5173402
全家中和安樂店,229400326,新北市中和區安樂路８１號,50943,24.9943037,121.5127597
全家中和廣場店,282278301,新北市中和區平河里中正路７１２號一樓,15912,24.9970274,121.4859807
全家中和南中店,222464585,新北市中和區廣福路６２號１樓,51609,25.0019182,121.5035483
全家中和圓順店,222289923,新北市中和區建一路１４１號,50217,25.0007357,121.4882435
全家中和遠建店,282272991,新北市中和區建一路１７６號１樓,12613,24.9972744,121.4879325
全家中和建新店,282263686,新北市中和區建八路２８號１樓,54115,24.9982871,121.4873215
全家中和和連店,282457861,新北市中和區建和里連城路２６５巷１號一樓,12991,24.9962635,121.4914861
全家中和秀欣店,222432645,新北市中和區復興路２６７號１樓及地下室,60359,24.9901752,121.5025637
全家中和中興店,282423542,新北市中和區復興里中興街１１１號，１１３號,12087,24.992253,121.500015
全家中和德穗店,289526580,新北市中和區德光路２４．２６號１樓,16634,25.0044495,121.4708378
全家中和鑫發店,229434443,新北市中和區忠孝街１０５號,59037,24.9864777,121.511902
全家中和新忠店,229425376,新北市中和區忠孝街２７號１樓,51816,24.9829918,121.5103868
全家中和新生店,232342883,新北市中和區新生街１３２號,11044,25.0011002,121.4834879
全家中和新正店,222263432,新北市中和區新生街１９０號１樓,52742,24.9995178,121.4836209
全家中和新中穗店,222253237,新北市中和區新生街８號１樓,55452,25.0045843,121.483079
全家中和捷勝店,222426396,新北市中和區景安路１２８號１樓,58388,24.9945399,121.5051069
全家中和摩天店,289423447,新北市中和區景平路１８２號１樓,12640,24.9924086,121.5164034
全家東森一號店,289434426,新北市中和區景平路２５８號１樓,62127,24.9927011,121.5151204
全家中和景會店,222424705,新北市中和區景平路４３３號１樓,50092,24.9957696,121.5009102
全家中和景平店,289422184,新北市中和區景平路４７８號,11240,24.9937212,121.505272
全家中和勝平店,222474417,新北市中和區景平路５１７、５１９號１樓,12803,24.9988407,121.4991432
全家中和福真店,222469262,新北市中和區景平路７０１、７０１之１號２樓,15241,25.0034401,121.4963704
全家中和景秀店,286680018,新北市中和區景平路７１—２號,11024,24.9913149,121.5193012
全家中和福中店,222460574,新北市中和區景平路７１０號１號,61445,25.0026397,121.496846
全家中和朕新店,229426294,新北市中和區景德街１２４號１樓,53328,24.9911045,121.5145429
全家中和景明店,229466803,新北市中和區景新街２１２號１樓,55781,24.995151,121.50705
全家中和新平店,289411655,新北市中和區景新街２６５、２６７號,12659,24.9939893,121.5088887
全家中和雙捷店,289417765,新北市中和區景新街４６８號,57923,24.9872662,121.5135727
全家中和景欣店,229439032,新北市中和區景本里景新街３８５號，３８５號之１,11866,24.9902202,121.5124901
全家中和橋安店,222424182,新北市中和區橋和路１２０號,19159,25.00566,121.49224
全家中和橋和店,222445415,新北市中和區橋和路１５２號，１５６號,11558,25.006111,121.494073
全家中和嘉穗店,222221242,新北市中和區民利街９１號１樓,53129,24.9978978,121.4779093
全家中和國院店,222213432,新北市中和區民安街５１號１樓,50380,25.0000149,121.4796341
全家中和光明店,289535241,新北市中和區民生街８５巷２弄１號１樓,52825,25.0044641,121.4689363
全家中和福美店,222435180,新北市中和區永和路７４號１樓,51460,25.0052301,121.4979148
全家中和永貞店,229288350,新北市中和區永貞路２４４號,10378,25.003874,121.514287
全家中和漢陽店,222230343,新北市中和區瑞穗里中山路三段１７２號１樓,16021,25.0064707,121.4728251
全家中和萊陽店,282456393,新北市中和區瓦嗂里光華街１號３號一樓,15567,25.0048103,121.5039073
全家中和新福祥店,222421670,新北市中和區福祥路４２號,63130,25.0039407,121.4995189
全家中和新秀店,229426524,新北市中和區秀朗路三段４４號１樓,52255,24.9958097,121.5263669
全家中和秀山店,289421005,新北市中和區立人街６５號，６７號,11076,24.9941509,121.520053
全家中和德勝店,222286849,新北市中和區立德街１５０號１樓,60497,25.0086632,121.4862239
全家中和建業店,222224223,新北市中和區立德街１８９號１樓,18709,25.0091007,121.4848575
全家中和秀吉店,229412382,新北市中和區自立路１７號,59620,24.9959893,121.5223999
全家中和大智店,229494154,新北市中和區自立路３６號１樓及地下室,61511,24.9926692,121.5226672
全家中和新興店,229427198,新北市中和區興南路二段３６號,10927,24.98541,121.5067384
全家中和南興店,229420466,新北市中和區興南路二段５號,18989,24.98639,121.5081484
全家中和烘爐店,229468782,新北市中和區興南路２段１２０號１樓,57717,24.9838478,121.5044145
全家中和自強店,232346883,新北市中和區莒光路１３１號,11298,25.0017894,121.472665
全家中和莒城店,222230924,新北市中和區莒光路１８１號,51145,24.9991039,121.472795
全家中和華隆店,229414221,新北市中和區華新街１０９巷１－３號,50998,24.9824309,121.509098
全家中和華夏店,229479070,新北市中和區華新街２０２號，２０４號,11584,24.9819561,121.5066433
全家中和華樹店,229493985,新北市中和區華新街５５號１樓,56133,24.9844238,121.5080273
全家中和華福店,229506983,新北市中和區華順街１１７號，１１９號,10976,24.9966576,121.4653881
全家中和華順店,229542123,新北市中和區華順街５９號１樓,12907,24.9984278,121.4664427
全家中和安勝店,222430244,新北市中和區連勝街５９號,50568,24.9972115,121.4978029
全家中和連勝店,222490286,新北市中和區連城路２３１號１樓及２樓,11557,24.9973638,121.4940578
全家中和世紀店,282278716,新北市中和區連城路２６８之１號１樓,14458,24.9966373,121.4864578
全家中和連福店,232347896,新北市中和區連城路３９１號，３９３號,11790,24.9960974,121.4864381
全家中和新后店,222216706,新北市中和區連城路４６９巷２３號１樓,53405,24.9950103,121.4836705
全家中和連新店,232346707,新北市中和區連城路５２１之１號１樓,55031,24.9951449,121.481989
全家中和錦中店,222458753,新北市中和區錦中里錦和路３５６號１樓,12578,24.9911661,121.4905436
全家中和錦福店,282453548,新北市中和區錦和路９５號１樓,54485,24.9956057,121.4901217
全家五股五權店,222984246,新北市五股區五工五路３４號,14290,25.0662264,121.4504411
全家五股六福店,222931649,新北市五股區五福路７０號１樓,14279,25.0900689,121.4330915
全家五股五福店,282957618,新北市五股區五福里五福路２４號,10985,25.088941,121.4341955
全家五股新凌雲店,222953163,新北市五股區凌雲路一段７９號一樓,63161,25.1011413,121.4508542
全家五股維興店,289813796,新北市五股區四維路７８號．８０號１樓,16750,25.0729712,121.4674826
全家五股新工商店,222952430,新北市五股區工商路８７號１樓,60982,25.0850818,121.4379348
全家五股蓬萊店,282921512,新北市五股區成泰路一段２３５－１１號１樓及Ｂ１,52626,25.0800727,121.4363906
全家五股水碓店,222977124,新北市五股區成泰路一段７巷２１號、２３號１樓,16359,25.0670862,121.4323189
全家五股成泰店,222931703,新北市五股區成泰路三段５７７巷１３８號１樓,12917,25.1043442,121.447656
全家五股青水店,282923238,新北市五股區成泰路四段１６號１樓,56466,25.1066714,121.4536043
全家五股新五店,222953177,新北市五股區新五路三段２５號１樓部份,57853,25.0896169,121.4452576
全家五股洲子洋店,222953856,新北市五股區新城八路７２號１樓,56882,25.0893997,121.4469587
全家五股新五義店,222939726,新北市五股區民義路一段１０９號１樓,51781,25.086374,121.433946
全家五股民義店,222942736,新北市五股區民義路二段１６號１樓,12390,25.096561,121.420722
全家五股登科店,222931643,新北市五股區登林路７６之９號１樓,55853,25.069568,121.4297906
全家五股貿商店,222936597,新北市五股區自強路１５４號１樓,14152,25.0702821,121.4320866
全家五股自強店,282921942,新北市五股區自強路７４號１樓,52110,25.0731893,121.4329986
全家五股高亞店,229844397,新北市五股區興珍里中興路一段１４２號１４２之１號一,15697,25.0738031,121.4649375
全家五股芳洲店,222953094,新北市五股區芳洲一路３８號１樓＆２樓,57243,25.0857203,121.4440942
全家五股御雲店,222931757,新北市五股區西雲路２號１樓,50452,25.0897601,121.4426885
全家五股金雲店,222952906,新北市五股區西雲路２０８號１樓,56943,25.0957234,121.4479183
全家八里龍王店,226101008,新北市八里區中山路一段１３１號１樓,57646,25.159209,121.413343
全家八里中廣店,229040262,新北市八里區中山路二段２７６號１樓,60726,25.1510508,121.4049371
全家八里華城店,286304933,新北市八里區中華路二段３０６號１樓,50082,25.1485876,121.4038767
全家八里中華店,286303476,新北市八里區中華路二段４６８號１樓,56467,25.1461539,121.4007052
全家八里廖添丁店,226101005,新北市八里區中華路３段１７號１樓,57641,25.1433509,121.3969083
全家八里船頭店,286304308,新北市八里區渡船頭街１號,11108,25.1584949,121.4347078
全家八里左岸店,226192618,新北市八里區觀海大道３７號１樓,61847,25.1607325,121.4295305
全家八里富塘店,286303914,新北市八里區訊塘路６２號１樓,18967,25.1457706,121.3978002
全家八里龍米店,226187522,新北市八里區龍米路一段２２２號１樓,54921,25.1285752,121.4519641
全家土城新德店,222644631,新北市土城區中央路一段２４８之２號,51217,24.9847779,121.444426
全家土城德興店,222703829,新北市土城區中央路一段４３號,60612,24.9904471,121.4483014
全家土城大安店,222690923,新北市土城區中央路三段１８７號,19131,24.9647925,121.4309606
全家土城欣隆店,222683967,新北市土城區中央路三段２８３號１樓,10821,24.9632961,121.42649
全家土城永寧店,222694365,新北市土城區中央路三段７４－１號＆７４號１樓,18757,24.9673696,121.4363155
全家土城順風店,282612108,新北市土城區中央路二段１５４號,12335,24.9767469,121.441825
全家土城中源店,282623623,新北市土城區中央路二段２６０號１樓,53404,24.9746157,121.4414805
全家土城員仁店,282623135,新北市土城區中央路二段３０８號,50000,24.9732214,121.4404307
全家土城頂埔店,222674416,新北市土城區中央路四段２６２號１樓,50269,24.9569388,121.4147973
全家土城鴻海附店,222689435,新北市土城區中央路四段５３－１號１樓,18727,24.9585857,121.4180258
全家土城頂運店,222671054,新北市土城區中央路四段７０號１樓,54252,24.9599143,121.4192983
全家土城恆山店,222684232,新北市土城區中央路４段２８１號１樓,16680,24.9534793,121.4123699
全家土城工業店,222678853,新北市土城區中山路６１號１樓,57045,24.9638523,121.4245651
全家土城大道店,222616909,新北市土城區中華路一段３１號,58572,24.9887713,121.446241
全家土城新亞店,222697840,新北市土城區亞洲路５７號,50271,24.97116,121.4333609
全家土城行政店,282618798,新北市土城區和平路１０－２號１樓,57949,24.9741079,121.442512
全家土城中央店,222741563,新北市土城區員林里中央路二段８９號,10626,24.978034,121.4422504
全家土城學心店,282731491,新北市土城區學士路１６１號一樓,63051,24.9801163,121.4507235
全家土城學士店,282731487,新北市土城區學士路２６號一樓,63050,24.9823526,121.4530243
全家土城廣福店,222738441,新北市土城區學府路一段１６２號,10454,24.9869354,121.4542007
全家土城新學店,282624507,新北市土城區學府路一段１８７號１樓,51462,24.9850525,121.4524669
全家土城海山店,222647851,新北市土城區學府路一段２９４號,10354,24.982652,121.4495374
全家土城美仁店,282614954,新北市土城區學府路２段２１號１樓,16772,24.9815866,121.449311
全家土城學林店,282620694,新北市土城區學成路３６號１樓,53128,24.9873844,121.4526208
全家土城廣義店,289674909,新北市土城區廣明街４９號,60357,24.993305,121.4551384
全家土城廣興店,222647450,新北市土城區廣興里學府路一段１００號,12265,24.9880137,121.456036
全家土城峰吉店,222628864,新北市土城區延吉街１５９號１樓,52914,24.9860159,121.4701449
全家土城吉美店,222602720,新北市土城區延吉街２３９號１樓,57621,24.984914,121.467935
全家土城吉城店,222700166,新北市土城區延吉街８０號１樓,58900,24.9865573,121.4708862
全家土城冠延店,222622680,新北市土城區延和路１１１號,11403,24.9903684,121.46787
全家土城德清店,222628154,新北市土城區明德路一段１０３號１樓,54611,24.9827049,121.4656946
全家土城義鴻店,222733196,新北市土城區明德路一段３１１號１樓,12581,24.9770241,121.4595999
全家土城明城店,222705842,新北市土城區明（上山＋下夆）街２０號１樓＋Ｂ１,62726,25.0020251,121.6155016
全家土城永豐店,282732850,新北市土城區永豐路１９５號,61865,24.9780482,121.4712629
全家土城寬樺店,282733720,新北市土城區清和里青雲路３８２號、３８４號,11488,24.9731615,121.4586946
全家土城仁愛店,222611306,新北市土城區清水路１６６號,10288,24.9814548,121.4597706
全家土城城堡店,222743213,新北市土城區福仁街５０巷１號,15357,24.9750835,121.439516
全家土城金福店,222695639,新北市土城區福安街１號１－３樓全棟,54336,24.9651243,121.4203474
全家土城福祥店,282615458,新北市土城區福祥街４６號一樓,11642,24.9809959,121.44136
全家土城虎躍店,222695054,新北市土城區自由街２號１樓,60418,24.9661064,121.421374
全家土城莊園店,282733441,新北市土城區莊園街１００號＋１０２號１樓（配送用）,63063,24.9820137,121.4459276
全家土城裕成店,282732092,新北市土城區裕民路２１０號,62431,24.9844391,121.4533281
全家土城學富店,222641614,新北市土城區裕民路６９號１樓,54028,24.9878212,121.449656
全家土城海裕店,222622604,新北市土城區裕民路９２巷２２弄３號１樓,51238,24.9862329,121.4496277
全家土城御昇店,222629626,新北市土城區裕生路１２號１樓,53921,24.9876264,121.4482344
全家土城裕勝店,222623307,新北市土城區裕生路５７號１．２樓,19739,24.9863497,121.4478343
全家土城香榭店,222645031,新北市土城區金城路三段１０號１樓,55116,24.9859865,121.4648557
全家土城大城店,282620927,新北市土城區金城路三段１４１號１樓＆地下一樓,56301,24.9883273,121.4683168
全家土城立雲店,222643909,新北市土城區金城路二段２５８之５號,19273,24.983312,121.4573101
全家土城青水店,222707634,新北市土城區青仁路３２號１樓,57002,24.9790635,121.4604867
全家土城雲陽店,222740328,新北市土城區青雲路１８５號１樓,14466,24.9825651,121.4593777
全家土城青雲店,222743769,新北市土城區青雲路４２號，４４號,11764,24.9882709,121.4597115
全家土城龍山店,282618609,新北市土城區龍山一街１７號,60555,24.9770256,121.4475275
全家坪林順益店,226657521,新北市坪林區水柳腳路１３３號,19023,24.9353168,121.7096115
全家平溪平安店,224951706,新北市平溪區石底街５３號,52037,25.0248314,121.7408654
全家平溪十分店,224959087,新北市平溪區靜安路三段３３１號,58161,25.0438722,121.7789788
全家新店三富店,286659629,新北市新店區三民路１４１號１樓,63650,24.9726006,121.5341636
全家新店鑫民店,229188975,新北市新店區三民路８１號１樓,62432,24.971566,121.5358101
全家新店福民店,222194351,新北市新店區中央路１４５號,50170,24.9733164,121.5302575
全家新店新中央店,222197580,新北市新店區中央路６３號,19309,24.9771154,121.5326798
全家新店溪園店,282189189,新北市新店區中山里溪園路３８９號一樓,10134,24.9791411,121.523593
全家新店華盛店,286658387,新北市新店區中正路１４３號１樓,60253,24.9715023,121.5415648
全家新店正民店,229137185,新北市新店區中正路２２４號,55747,24.9728301,121.5402357
全家新店中欣店,229156887,新北市新店區中正路３號,52259,24.969198,121.5457161
全家新店正中店,222195702,新北市新店區中正路３６６號,55395,24.976228,121.5352166
全家新店新百合店,222199017,新北市新店區中正路４０４號,54168,24.9776081,121.5345935
全家新店中盛店,286673532,新北市新店區中正路４９３－２號１樓,56910,24.982918,121.533504
全家新店莊敬店,282193280,新北市新店區中正路５２３號,53264,24.9851837,121.5333566
全家新店五豐店,289145746,新北市新店區中正路５９號,56352,24.9698874,121.5442063
全家新店大鵬店,222184729,新北市新店區中正路６９８號,50005,24.9905281,121.5342133
全家新店新寶安店,229157211,新北市新店區中興路三段２０９號,19669,24.9817711,121.5435838
全家新店鑫峰店,229184798,新北市新店區中興路１段２８２號１樓,61927,24.9585377,121.5386808
全家新店富強店,289145943,新北市新店區中興路３段１５６號,51486,24.9806445,121.5446382
全家新店中華店,286658913,新北市新店區中華路５０號,10872,24.968555,121.539679
全家新店慶民店,289193666,新北市新店區二十張路３號,11954,24.9824479,121.540052
全家新店僑信店,222143950,新北市新店區僑信路２０號１樓,53219,24.9523518,121.4996673
全家新店光盛店,289147282,新北市新店區光明街１８１號１樓,57925,24.96307,121.5398303
全家新店站前店,229147259,新北市新店區北宜路一段６號,50032,24.9577382,121.5379035
全家新店長春店,282171585,新北市新店區北宜路二段１４９號１樓,12900,24.9532552,121.5517643
全家新店北宜店,222171961,新北市新店區北宜路二段１８號１樓＋地下室,59032,24.9516014,121.5479076
全家新店美譚店,222171398,新北市新店區北宜路二段４１９號,19177,24.954511,121.560332
全家新店新華店,229124931,新北市新店區北新路一段２８７號１樓＋２樓,60252,24.9671169,121.541003
全家新店行政店,289146697,新北市新店區北新路一段８８巷１２號３樓,60221,24.9671774,121.5424722
全家新店忠誠店,229158815,新北市新店區北新路二段１１９號１樓,11829,24.9749765,121.542739
全家新店七張站店,286657572,新北市新店區北新路２段１５０－１號,52045,24.9751965,121.5431453
全家新店金采店,289146548,新北市新店區北新路３段２１３號旁壹樓部份（如附圖）,51778,24.9857782,121.539944
全家新店新豐店,229158240,新北市新店區大豐路１０號１樓,60986,24.9804296,121.5412165
全家新店公宅店,222187268,新北市新店區央北二路３９８號,60203,24.981963,121.5263887
全家新店如意店,222101261,新北市新店區如意街２９號１樓,14456,24.9481638,121.4941755
全家新店城泰店,222143601,新北市新店區安康路三段３１１號１樓,14158,24.9514314,121.4857113
全家新店永安店,286661942,新北市新店區安康路二段１５７號,12677,24.9594379,121.5105018
全家新店德安店,286663307,新北市新店區安康路二段３０３號,11434,24.9573712,121.5022695
全家新店康橋店,222140466,新北市新店區安康路３段７３８號、７４０號１樓,16344,24.9420702,121.4736881
全家新店德順店,222121692,新北市新店區安德街１２０巷６號,19853,24.960752,121.508989
全家新店康德店,222121574,新北市新店區安德街７１巷２號、４號１樓,16432,24.9615234,121.5103138
全家新店陽光店,286665549,新北市新店區安忠路５７巷１０號１樓,15247,24.9591906,121.5132991
全家新店安民店,286662484,新北市新店區安民街１號１樓,12773,24.9640083,121.515113
全家新店安順店,222121274,新北市新店區安民街１９２號１樓,52687,24.9715241,121.5171941
全家新店襄陽店,282151522,新北市新店區安祥路１０４－１０號,16865,24.9622768,121.4792161
全家新店香坡店,222005350,新北市新店區安祥路１１３號，１１５號,11969,24.9568384,121.4752265
全家新店寶中店,229117614,新北市新店區寶中路７７號,10494,24.9806961,121.5475344
全家新店橋興店,289192388,新北市新店區寶橋路２３５巷１２９號,14433,24.983697,121.5512087
